Today's Date:	20 May 2019	Date of Test:	17 May 2019, 09:09:25 AM
Filename:	AA	Tester Channel:	2
Procedure:	BB	Description:	AA
Comment:	AA Stored @ 25°C Test @ 25° Initial test
Rec	Cycle	Step	Test Time (sec)	Step Time (sec)	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	ACImp/Ohms	DCIR/Ohms	Aux #1	 Units	VAR2	VAR5	VAR8	VAR11	VAR14	
4,351	36	15	43,259.3706	5,205.705	2.530331	9.613984	1.750057	4.152438	C	1	05/17/2019 9:10:09 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,352	36	15	43,269.371	5,215.7054	2.535192	9.634174	1.749828	4.154421	C	1	05/17/2019 9:10:19 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,353	36	15	43,279.3714	5,225.7058	2.540053	9.654372	1.749981	4.155795	C	1	05/17/2019 9:10:29 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,354	36	15	43,289.3718	5,235.7062	2.544915	9.674579	1.749981	4.157473	C	1	05/17/2019 9:10:39 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,355	36	15	43,299.3722	5,245.7066	2.549776	9.694793	1.749981	4.159152	C	1	05/17/2019 9:10:49 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,356	36	15	43,309.3726	5,255.707	2.554637	9.715016	1.750057	4.16083	C	1	05/17/2019 9:10:59 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,357	36	15	43,319.373	5,265.7074	2.559498	9.735247	1.749981	4.162509	C	1	05/17/2019 9:11:09 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,358	36	15	43,329.3734	5,275.7078	2.564359	9.755486	1.749828	4.164034	C	1	05/17/2019 9:11:19 PM	0.00000	0.00000	25.48246	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,359	36	15	43,339.3738	5,285.7082	2.56922	9.775732	1.750057	4.165713	C	1	05/17/2019 9:11:29 PM	0.00000	0.00000	25.48246	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,360	36	15	43,349.3742	5,295.7086	2.574082	9.795987	1.749905	4.167391	C	1	05/17/2019 9:11:39 PM	0.00000	0.00000	25.48246	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,361	36	15	43,359.3746	5,305.709	2.578943	9.816249	1.750057	4.16907	C	1	05/17/2019 9:11:49 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,362	36	15	43,369.375	5,315.7094	2.583804	9.836519	1.75021	4.170596	C	1	05/17/2019 9:11:59 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,363	36	15	43,379.3754	5,325.7098	2.588665	9.856798	1.749828	4.172122	C	1	05/17/2019 9:12:09 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,364	36	15	43,389.3758	5,335.7102	2.593526	9.877083	1.749981	4.1738	C	1	05/17/2019 9:12:19 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,365	36	15	43,399.3762	5,345.7106	2.598388	9.897376	1.749981	4.175174	C	1	05/17/2019 9:12:29 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,366	36	15	43,409.3766	5,355.711	2.603249	9.917676	1.749981	4.177005	C	1	05/17/2019 9:12:39 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,367	36	15	43,419.377	5,365.7114	2.60811	9.937984	1.749981	4.178225	C	1	05/17/2019 9:12:49 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,368	36	15	43,429.3774	5,375.7118	2.612971	9.958299	1.749828	4.179751	C	1	05/17/2019 9:12:59 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,369	36	15	43,439.3778	5,385.7122	2.617832	9.978621	1.749752	4.180972	C	1	05/17/2019 9:13:09 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,370	36	15	43,449.3782	5,395.7126	2.622693	9.99895	1.749981	4.18265	C	1	05/17/2019 9:13:19 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,371	36	15	43,459.3786	5,405.713	2.627555	10.019286	1.749905	4.183871	C	1	05/17/2019 9:13:29 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,372	36	15	43,469.379	5,415.7134	2.632416	10.039629	1.749905	4.185397	C	1	05/17/2019 9:13:39 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,373	36	15	43,479.3794	5,425.7138	2.637277	10.059979	1.750134	4.18677	C	1	05/17/2019 9:13:49 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,374	36	15	43,489.3798	5,435.7142	2.642138	10.080336	1.749981	4.188144	C	1	05/17/2019 9:13:59 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,375	36	15	43,499.3802	5,445.7146	2.646999	10.100699	1.749981	4.18967	C	1	05/17/2019 9:14:09 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,376	36	15	43,509.3806	5,455.715	2.65186	10.121068	1.749752	4.191043	C	1	05/17/2019 9:14:19 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,377	36	15	43,519.381	5,465.7154	2.656722	10.141444	1.750134	4.192111	C	1	05/17/2019 9:14:29 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,378	36	15	43,529.3814	5,475.7158	2.661583	10.161827	1.749905	4.193332	C	1	05/17/2019 9:14:39 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,379	36	15	43,539.3818	5,485.7162	2.666444	10.182216	1.749828	4.194705	C	1	05/17/2019 9:14:49 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,380	36	15	43,549.3822	5,495.7166	2.671305	10.20261	1.749905	4.196078	C	1	05/17/2019 9:14:59 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,381	36	15	43,559.3826	5,505.717	2.676166	10.223011	1.749905	4.197299	C	1	05/17/2019 9:15:09 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,382	36	15	43,569.383	5,515.7174	2.681027	10.243418	1.75021	4.19852	C	1	05/17/2019 9:15:19 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,383	36	15	43,579.3834	5,525.7178	2.685889	10.263831	1.750057	4.199893	C	1	05/17/2019 9:15:29 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,384	36	15	43,589.3838	5,535.7182	2.690722	10.284133	1.725872	4.200046	C	1	05/17/2019 9:15:39 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,385	36	15	43,599.3888	5,545.7232	2.695481	10.304122	1.700084	4.199893	C	1	05/17/2019 9:15:49 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,386	36	15	43,609.3892	5,555.7236	2.700172	10.323824	1.677653	4.200198	C	1	05/17/2019 9:15:59 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,387	36	15	43,619.3896	5,565.724	2.704805	10.343283	1.65835	4.200046	C	1	05/17/2019 9:16:09 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,388	36	15	43,629.39	5,575.7244	2.709387	10.362526	1.639734	4.199893	C	1	05/17/2019 9:16:19 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,389	36	15	43,639.3904	5,585.7248	2.713921	10.381567	1.623178	4.200046	C	1	05/17/2019 9:16:29 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,390	36	15	43,649.3908	5,595.7252	2.718409	10.40042	1.608301	4.200046	C	1	05/17/2019 9:16:39 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,391	36	15	43,659.3912	5,605.7256	2.722857	10.4191	1.594415	4.200198	C	1	05/17/2019 9:16:49 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,392	36	15	43,669.3916	5,615.726	2.727264	10.437611	1.57969	4.199893	C	1	05/17/2019 9:16:59 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,393	36	15	43,679.392	5,625.7264	2.731633	10.455961	1.566415	4.200046	C	1	05/17/2019 9:17:09 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,394	36	15	43,689.3924	5,635.7268	2.735965	10.474154	1.553216	4.200046	C	1	05/17/2019 9:17:19 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,395	36	15	43,699.3928	5,645.7272	2.740262	10.492203	1.53994	4.200046	C	1	05/17/2019 9:17:29 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,396	36	15	43,709.3932	5,655.7276	2.744523	10.5101	1.528801	4.199893	C	1	05/17/2019 9:17:39 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,397	36	15	43,719.3936	5,665.728	2.748751	10.527857	1.515908	4.200046	C	1	05/17/2019 9:17:49 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,398	36	15	43,729.394	5,675.7284	2.752945	10.545473	1.504768	4.199893	C	1	05/17/2019 9:17:59 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,399	36	15	43,739.3944	5,685.7288	2.757107	10.562952	1.492485	4.200046	C	1	05/17/2019 9:18:09 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,400	36	15	43,749.3948	5,695.7292	2.761238	10.580303	1.481193	4.199893	C	1	05/17/2019 9:18:19 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,401	36	15	43,759.3952	5,705.7296	2.765337	10.597518	1.470359	4.199893	C	1	05/17/2019 9:18:29 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,402	36	15	43,769.3956	5,715.73	2.769404	10.614603	1.458991	4.200046	C	1	05/17/2019 9:18:39 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,403	36	15	43,779.396	5,725.7304	2.773442	10.631562	1.4477	4.200046	C	1	05/17/2019 9:18:49 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,404	36	15	43,789.3964	5,735.7308	2.77745	10.648395	1.436942	4.199893	C	1	05/17/2019 9:18:59 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,405	36	15	43,799.3968	5,745.7312	2.781428	10.665101	1.426566	4.200046	C	1	05/17/2019 9:19:09 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,406	36	15	43,809.3972	5,755.7316	2.785376	10.681685	1.417105	4.200046	C	1	05/17/2019 9:19:19 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,407	36	15	43,819.4022	5,765.7366	2.789299	10.698162	1.4065	4.199893	C	1	05/17/2019 9:19:29 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,408	36	15	43,829.4026	5,775.737	2.793191	10.714508	1.395666	4.200046	C	1	05/17/2019 9:19:39 PM	0.00000	0.00000	25.46720	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,409	36	15	43,839.403	5,785.7374	2.797055	10.730736	1.385672	4.200046	C	1	05/17/2019 9:19:49 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,410	36	15	43,849.4034	5,795.7378	2.80089	10.746846	1.375219	4.199893	C	1	05/17/2019 9:19:59 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,411	36	15	43,859.4038	5,805.7382	2.804699	10.76284	1.366293	4.200046	C	1	05/17/2019 9:20:09 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,412	36	15	43,869.4042	5,815.7386	2.808479	10.778719	1.355993	4.200046	C	1	05/17/2019 9:20:19 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,413	36	15	43,879.4046	5,825.739	2.812232	10.794482	1.34638	4.199893	C	1	05/17/2019 9:20:29 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,414	36	15	43,889.405	5,835.7394	2.815958	10.810133	1.336995	4.200046	C	1	05/17/2019 9:20:39 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,415	36	15	43,899.4054	5,845.7398	2.81966	10.825677	1.327535	4.199893	C	1	05/17/2019 9:20:49 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,416	36	15	43,909.4058	5,855.7402	2.823333	10.841106	1.317693	4.200046	C	1	05/17/2019 9:20:59 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,417	36	15	43,919.4062	5,865.7406	2.82698	10.856424	1.30869	4.199893	C	1	05/17/2019 9:21:09 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,418	36	15	43,929.4066	5,875.741	2.830601	10.871632	1.298772	4.200046	C	1	05/17/2019 9:21:19 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,419	36	15	43,939.407	5,885.7414	2.834196	10.886732	1.289616	4.199893	C	1	05/17/2019 9:21:29 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,420	36	15	43,949.4074	5,895.7418	2.837764	10.901718	1.280156	4.200198	C	1	05/17/2019 9:21:39 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,421	36	15	43,959.4078	5,905.7422	2.841307	10.916597	1.269322	4.200046	C	1	05/17/2019 9:21:49 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,422	36	15	43,969.4082	5,915.7426	2.844824	10.931368	1.261234	4.199893	C	1	05/17/2019 9:21:59 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,423	36	15	43,979.4086	5,925.743	2.848315	10.946032	1.252613	4.199893	C	1	05/17/2019 9:22:09 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,424	36	15	43,989.409	5,935.7434	2.85178	10.960585	1.242771	4.200046	C	1	05/17/2019 9:22:19 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,425	36	15	43,999.4094	5,945.7438	2.855218	10.975024	1.233005	4.199893	C	1	05/17/2019 9:22:29 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,426	36	15	44,009.4098	5,955.7442	2.858631	10.989359	1.222705	4.199893	C	1	05/17/2019 9:22:39 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,427	36	15	44,019.4102	5,965.7446	2.862019	11.003588	1.214847	4.200046	C	1	05/17/2019 9:22:49 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,428	36	15	44,029.4106	5,975.745	2.865381	11.017712	1.207065	4.200046	C	1	05/17/2019 9:22:59 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,429	36	15	44,039.411	5,985.7454	2.868719	11.031728	1.196918	4.199893	C	1	05/17/2019 9:23:09 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,430	36	15	44,049.4114	5,995.7458	2.872031	11.045639	1.187228	4.200046	C	1	05/17/2019 9:23:19 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,431	36	15	44,059.4118	6,005.7462	2.875318	11.059447	1.179294	4.200046	C	1	05/17/2019 9:23:29 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,432	36	15	44,069.4122	6,015.7466	2.878581	11.07315	1.169604	4.200046	C	1	05/17/2019 9:23:39 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,433	36	15	44,079.4126	6,025.747	2.881818	11.086747	1.160525	4.200046	C	1	05/17/2019 9:23:49 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,434	36	15	44,089.413	6,035.7474	2.885031	11.100241	1.152438	4.200046	C	1	05/17/2019 9:23:59 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,435	36	15	44,099.4134	6,045.7478	2.888218	11.113628	1.142443	4.199893	C	1	05/17/2019 9:24:09 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,436	36	15	44,109.4138	6,055.7482	2.891382	11.126914	1.134203	4.199741	C	1	05/17/2019 9:24:19 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,437	36	15	44,119.4142	6,065.7486	2.89452	11.140094	1.124895	4.200046	C	1	05/17/2019 9:24:29 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,438	36	15	44,129.4192	6,075.7536	2.897633	11.153172	1.116503	4.200046	C	1	05/17/2019 9:24:39 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,439	36	15	44,139.4196	6,085.754	2.900721	11.166141	1.1075	4.199893	C	1	05/17/2019 9:24:49 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,440	36	15	44,149.42	6,095.7544	2.903785	11.179009	1.099184	4.200046	C	1	05/17/2019 9:24:59 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,441	36	15	44,159.4204	6,105.7548	2.906825	11.191779	1.089723	4.199893	C	1	05/17/2019 9:25:09 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,442	36	15	44,169.4208	6,115.7552	2.90984	11.204441	1.08072	4.200198	C	1	05/17/2019 9:25:19 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,443	36	15	44,179.4212	6,125.7556	2.912829	11.216996	1.07126	4.200046	C	1	05/17/2019 9:25:28 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,444	36	15	44,189.4216	6,135.756	2.915794	11.22945	1.062791	4.200046	C	1	05/17/2019 9:25:39 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,445	36	15	44,199.422	6,145.7564	2.918735	11.2418	1.054093	4.199893	C	1	05/17/2019 9:25:49 PM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,446	36	15	44,209.4224	6,155.7568	2.921651	11.254047	1.045167	4.199893	C	1	05/17/2019 9:25:59 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,447	36	15	44,219.4228	6,165.7572	2.924543	11.266193	1.036851	4.200046	C	1	05/17/2019 9:26:09 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,448	36	15	44,229.4232	6,175.7576	2.92741	11.278234	1.028077	4.200046	C	1	05/17/2019 9:26:19 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,449	36	15	44,239.4236	6,185.758	2.930251	11.290169	1.018235	4.199893	C	1	05/17/2019 9:26:28 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,450	36	15	44,249.424	6,195.7584	2.93307	11.302007	1.010071	4.200046	C	1	05/17/2019 9:26:38 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,451	36	15	44,259.4244	6,205.7588	2.935863	11.313739	1.001068	4.199893	C	1	05/17/2019 9:26:48 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,452	36	15	44,269.4248	6,215.7592	2.938633	11.325372	0.993057	4.199893	C	1	05/17/2019 9:26:58 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,453	36	15	44,279.4252	6,225.7596	2.941378	11.3369	0.98352	4.200046	C	1	05/17/2019 9:27:08 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,454	36	15	44,289.4256	6,235.76	2.944098	11.348326	0.975891	4.200046	C	1	05/17/2019 9:27:18 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,455	36	15	44,299.426	6,245.7604	2.946794	11.359648	0.966049	4.200046	C	1	05/17/2019 9:27:28 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,456	36	15	44,309.4264	6,255.7608	2.949465	11.370866	0.957427	4.200046	C	1	05/17/2019 9:27:38 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,457	36	15	44,319.4268	6,265.7612	2.952112	11.381984	0.948501	4.200046	C	1	05/17/2019 9:27:48 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,458	36	15	44,329.4272	6,275.7616	2.954734	11.392997	0.939193	4.200046	C	1	05/17/2019 9:27:58 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,459	36	15	44,339.4276	6,285.762	2.957332	11.403909	0.930114	4.200046	C	1	05/17/2019 9:28:08 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,460	36	15	44,349.428	6,295.7624	2.959906	11.414719	0.923247	4.200046	C	1	05/17/2019 9:28:18 PM	0.00000	0.00000	25.39093	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,461	36	15	44,359.4284	6,305.7628	2.962455	11.425426	0.913176	4.199893	C	1	05/17/2019 9:28:28 PM	0.00000	0.00000	25.39093	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,462	36	15	44,369.4288	6,315.7632	2.964979	11.436029	0.904555	4.200046	C	1	05/17/2019 9:28:38 PM	0.00000	0.00000	25.39093	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,463	36	15	44,379.4292	6,325.7636	2.96748	11.446531	0.895857	4.200046	C	1	05/17/2019 9:28:48 PM	0.00000	0.00000	25.39093	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,464	36	15	44,389.4296	6,335.764	2.969957	11.456937	0.886625	4.200046	C	1	05/17/2019 9:28:59 PM	0.00000	0.00000	25.39093	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,465	36	15	44,399.43	6,345.7644	2.97241	11.467239	0.879072	4.199893	C	1	05/17/2019 9:29:08 PM	0.00000	0.00000	25.39093	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,466	36	15	44,409.4304	6,355.7648	2.97484	11.477442	0.870375	4.200198	C	1	05/17/2019 9:29:18 PM	0.00000	0.00000	25.37567	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,467	36	15	44,419.4308	6,365.7652	2.977244	11.487541	0.860838	4.200046	C	1	05/17/2019 9:29:28 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,468	36	15	44,429.4312	6,375.7656	2.979624	11.497536	0.852979	4.200198	C	1	05/17/2019 9:29:38 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,469	36	15	44,439.4316	6,385.766	2.981981	11.507436	0.844205	4.199893	C	1	05/17/2019 9:29:48 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,470	36	15	44,449.432	6,395.7664	2.984313	11.517232	0.835813	4.199893	C	1	05/17/2019 9:29:58 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,471	36	15	44,459.4324	6,405.7668	2.986622	11.526931	0.826886	4.200046	C	1	05/17/2019 9:30:08 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,472	36	15	44,469.4328	6,415.7672	2.988907	11.536527	0.818341	4.200046	C	1	05/17/2019 9:30:18 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,473	36	15	44,479.4332	6,425.7676	2.991169	11.546029	0.81033	4.200046	C	1	05/17/2019 9:30:28 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,474	36	15	44,489.4336	6,435.768	2.993408	11.555429	0.801938	4.200046	C	1	05/17/2019 9:30:38 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,475	36	15	44,499.434	6,445.7684	2.995622	11.564728	0.794003	4.200046	C	1	05/17/2019 9:30:48 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,476	36	15	44,509.4344	6,455.7688	2.997812	11.573929	0.784314	4.199893	C	1	05/17/2019 9:30:58 PM	0.00000	0.00000	25.39093	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,477	36	15	44,519.4348	6,465.7692	2.999979	11.583029	0.775845	4.199893	C	1	05/17/2019 9:31:08 PM	0.00000	0.00000	25.39093	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,478	36	15	44,529.4352	6,475.7696	3.002123	11.592033	0.767147	4.199893	C	1	05/17/2019 9:31:18 PM	0.00000	0.00000	25.37567	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,479	36	15	44,539.4356	6,485.77	3.004243	11.600939	0.758373	4.199741	C	1	05/17/2019 9:31:28 PM	0.00000	0.00000	25.37567	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
